text,gold,pred
"Islam signifie Paix, il n'a jamais prôné la violence, mais l'amour, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,NO
Ces propos pour éviter le débat.,no,NO
Pourquoi vous acharnez vous sur sa tenue? En quoi cela vous regarde t-il? Ce n'est qu'un morceau de tissu pour vous mais bien plus pour elle; il protège sa liberté de conscience.,no,NO
Le but c'est la liberté de conscience la finalité c'est la non discrimination pour raisons de religion.,no,NO
Mon voile est ma liberté.,no,NO
Connaissez vous réellement une femme voilée?,no,NO
En quoi il t'agresse?,no,NO
Le seul but de vos parole est fondé sur de la haine sous couvert d'islamophobie.,no,NO
C'est un manque de connaissance des femmes Musulmanes.,no,NO
D ou tenez vous ces propos?,no,NO
Je connais une congresswoman américaine qui ne serait pas de votre avis.,no,NO
"Ya pas de ""s"" à démonstration!",no,NO
Le respect des autres est la base du vivre ensemble et l'islam respecte tout le monde.,no,NO
"Vous avez oublié djihadiste, pongiste, vélociste, Salakis. Au bon lait de Brebis!",no,NO
Ce sont les individus qui sont violents.,no,NO
Ah bon? Soyez crédible.,no,NO
"C'est l'argument de ceux qui ont peur de la diffèrence, peur de l'autre.",no,NO
Ton voile est une agression contre moi.,yes,NO
L'islam ne prône pas la guerre contrairement à vos fantasmes.,no,NO
Stéréotypes.,no,NO
En quoi est ce que ma liberté de me vêtir comme je l'entends est une aggression?,no,NO
L'islam est une religion moyenâgeuse.,yes,NO
"Changer de paire de lunettes, elles sont #islamophobes.",no,NO
"L Islam n est pas une politique, c est une religion.",no,NO
Les valeurs de république ne sont pas en opposition avec celles de l'islam. C'est faux.,no,NO
Pourriez vous me definir l islam et ces trois termes qu on en discute ensuite?,no,NO
L'islam est une religion de paix.,no,NO
C'est une insulte à la liberté de conscience de femmes musulmanes.,no,NO
Jusqu'à présent vous démontrez que c est l inverse.,no,NO
Pourquoi dans ce cas les musulmans condamnent ils unanimement tous les attentats ayant eu lieu sur le sol français et européen.,no,NO
"Les femmes voilées subissent beaucoup de discriminations, ce qui pourrait pousser certaines d'entre elle à s'enfermer.",no,NO
"Oui effectivement , vous êtes de plus en paranoïaque! Vous regarder trop la télé!",no,NO
"Tu VEUX DIRE "" TERROIRISTES""?",no,NO
Phrase de raciste qui regarde bfmtv en boucle.,no,NO
Si c'est le cas on est mal.,no,NO
"Ces messages ne font que réveiller tous les fous qui n'ont plus rien à perdre dans toutes les comunités , haine et peur!",no,NO
Et pourtant c'est toi qui m'agresse.,no,NO
Représentation des choses faite par medias.,no,NO
"Analyse du ""nous""? Qui en fait?",no,NO
Et cela viens d'où à votre avis.,no,NO
Les musulmans sont là depuis plus longtemps que certains.,no,NO
Les terroristes n'ont rien de musulmans.,no,NO
L islam est une religion elle ne peut envahir personne. Chacun est libre d y adhérer où non.L islamisation est un terme inventé qui n a aucun sens. La seule raison qui vous pousse à avoir de tels propos c est la méconnaissance.,no,NO
Voilée apolitique.,no,NO
Libre a qui veux de s'habiller comme elle le souhaite.,no,NO
C'est islamophobe.,no,NO
"L'islam n'a pas de pays propre, car vous ne connaissais pas la définition de l'islam.",no,NO
Je vous aime bien moi.,no,NO
"La République n'a pas toujours respecté ses propres valeurs: esclavage, colonialisme, infériorisation des femmes. Quand on montre du doigt, quatre doigts vous désignent!",no,NO
"Votre haine est la maladie, la tolérance est le remède.",no,NO
"Si tel est leur choix, vous ne pouvez pas leur interdire ce que les droits de l homme ont consacré, la liberté de culte.",no,NO
Normal si à chaque la république sort de son chapeau une Loi contre l'islam.,no,NO
A preuve du contraire il n'existe pas de pays nommé musulman ou la musulmanie n'existe pas encore.,no,NO
Au contraire les jeunes aiment jeuner pour faire comme tout le monde.,no,NO
C'est du délire islamophobe.,no,NO
Vous parlez a qui svp?,no,NO
Certains discours peuvent aussi être une forme d'agression.,no,NO
"Il n'y a nul contrainte en islam, le port du voile par la femme est un choix personnel, et de foi, il n'est nul exigé par la famille ou le mari.",no,NO
Non musulmans retournez dans vos pays!,no,NO
Pourquoi se terminent ils tous en -iste?,no,NO
C'est un argument des islamophobes.,no,NO
N'est ce pas la peur de la différence qui vous fait dire çelà?,no,NO
Les musulmans n'impose rien.,no,NO
"Non. Les discours discriminants à l'encontre d'une religion, si.",no,NO
C'est d'ailleurs pour ça qu'ils sont des millions à venir vivre dans des pays où la majorité de la population n'est pas musulmane.,no,NO
"Notre pays c'est la France! C'est ici que nous sommes nés, c'est ici que nous avons grandi, c'est ici que nous payons nos impôts et c'est ici que nous mourrons.",no,NO
"Environ 6 Millions de musulmans citoyens en France contre une dizaine de personnes ""terroriste"" vous permet de tremper tout le monde dans le même bain? Belle Réflexion!",no,NO
Autant de mots décrivant votre manque de personnalité. Jolie copier-coller tiré des logorrhées de pseudo experts en terrorisme.,no,NO
C'est une religion de souche!,no,NO
Encore une théorie transmise par islamophobe.,no,NO
Ta haine aussi.,no,NO
Faudrait déjà que la République est des valeurs. Comme par exemple respecter la religions des autres.,no,NO
"Avez vous un exemple concret, connaissez vous la population musulmane?",no,NO
Les femmes ayant la foi portent un foulard par conviction religieuse et certainement pas soumise à qui que ce soit si ce n'est le créateur!,no,NO
L islam est bien sûr compatible avec la république. La plupart des musulmans sont complètement prenant dans la société dans les organisations diverses et variées tel que les associations de parents d élèves de quartiers où autres le vivre ensemble est très important.,no,NO
Le voile est contraire à la laïcité.,yes,NO
Je comprends que je ne représente pas ton idéal féminin mais sache que ce voile est ma fierté.,no,NO
Un bout de tissu et tu te sens agressé ; tu es quelques peu sensible.,no,NO
"En étant voilées elles ne sont pas soumises, elles vivent pleinement leur religion.",no,NO
Copé est passé par là.,no,NO
Incitation à la haine.,no,NO
Il n'y a que des extrémistes pour tenir ses propos.,no,NO
"Personnellement dans mon entourage, toutes les femmes que je connais qui portent le voile, l'ont fait en leur ame et conscience. Et vous, avez vous pris le temps de discuter respectueusement, sans a priori, avec une femme qui porte le voile?",no,NO
Nous n'obligeons personne à manger hallal.,no,NO
Les musulmans sont des humains et essaient de subsister comme tout le monde.,no,NO
Un voile n a rien d'agressive. Vos mots le sont.,no,NO
L'islam ne déteste pas l'Islam les femmes. Elles sont partie intégrantes de la société.,no,NO
Pas besoin de répondre.,no,NO
Le musulmans détestent les actes et non pas l Homme.,no,NO
Arrêtez la calomnie et les rumeurs.,no,NO
"Le soucis est historique et il convient que chaque côté se réconcilie avec son histoire (civilisation islamique, reconquista, et jen passe).",no,NO
Ce n'est qu'un bout de tissus.,no,NO
"Le voile est la protection de la femme, sont honneur et un signe de pudeur et de foi.",no,NO
L'islam est la religion de l'obscurantisme.,yes,NO
"L'amalgame est facile puisqu'il part d'un sophisme. Tous les terroristes sont musulmans (cela reste à prouver). Les musulmans sont tous musulmans, donc tous les musulmans sont terroristes. Cette phrase est aussi vraie que ce sophisme: Tous les chats sont mortels. Socrate est mortel, donc Socrate est un chat.",no,NO
Femmes au foyer c'est pas un gros mots!,no,NO
Votre objectif est de briser la concorde nationale? Vous n' y parviendrez pas.,no,NO
"La plupart des musulmans francais sont nés en france, comment font ils concretement pour retourner chez eux?",no,NO
Le critère d'emploi qui compte pour n'importe quel patron est plutôt la compétence pour le poste à exercer et non la religion.,no,NO
Vous créez le communautarisme.,no,NO
A fait e de fabriquer des prob la ou il n'y a pas lieu d'être on va finir par croire que c'est à cause de l'islam qu'il y'a du chômage en France! Pathétique.,no,NO
"Je suis française, je ne suis jamais sentie aussi française qu'en suivant l'islam.",no,NO
Propos isamophobes.,no,NO
"En France, nous avons une interprétation erronée de la laïcité. Allez voir en Angleterre les femmes voilées travaillent dans toutes les branches et même la fonction publique.",no,NO
"Que voulez vous , rien ne change dans nos monastères!",no,NO
"Si pour vous, prier et faire le bien est un problème,alors c est vous le problème.",no,NO
"Il faudrait des musulmans qui accèdent au pouvoir pour cela,c est loin d être le cas.",no,NO
T'aime pas la couleur?,no,NO
Ces votre vision des choses cela ne veut pas dire qu'en vous avez raison.,no,NO
Pas plus que vos mini jupe et autres.,no,NO
Discrimination.,no,NO
N'êtes vous pas entrain de faire un procès d'intention?,no,NO
"Au contraire, il n'y a nulle religion qui met autant en valeur la femme que l'islam!",no,NO
"Je suis musulmane et je suis la sunna de mon Prohète Mohammed, PSL.",no,NO
"Et pour les autres religions, on dit quoi?",no,NO
Mon voile est un choix respectable.,no,NO
C'est les politiques qu'ils l'ont rendu compliqués avec des lois qui ont ni queues ni tête.,no,NO
Vous ne connaissez donc aucun musulman.,no,NO
"L'islam considère que la femme est un joyau. Et comme toute pierre précieuse, elle doit être préservé des regards malsaints.",no,NO
C'est une parole des extrémistes.,no,NO
"Les musulmans sont libre de vivre ou ils veulent, comme tout être humain dans ce monde.",no,NO
Faux! Absolument faux! La tolérance le respect la sagesse et la Paix entre autres sont les valeurs de cette religion.,no,NO
Il y a retour à la foi de manière générale.,no,NO
Qui vous l'a confirmé? Quelles sont vos sources?,no,NO
C'est faux nous sommes musulmans qui veut dire soumission au seigneur Ce dernier est bon et nous commande de faire que le bien.,no,NO
Si on était tous des terroristes le monde n'existerait plus lol.,no,NO
"Du temps du Prophète Mohamad, les femmes participaient activement à la vie de société.",no,NO
Savez vous que plus de 90% des victimes mondiales du terrorisme sont musulmanes?,no,NO
Quelle est l'agression? Définissez ce qui est fait CONTRE vous?!,no,NO
La richesse d'un pays c'est son brassage si vous ne le supportez pas alors rentrez dans votre pays d'intolérant.,no,NO
Pourtant à la télévision il sont inexistant!,no,NO
Majeures.,no,NO
Non ces le droit à chaque personne de s'habillier librement.,no,NO
L'islam respecte la république.,no,NO
"Réponse par l'absurde: s'ils l'étaient ""tous"", il y aurait autrement plus de victimes puisque les musulmans sont près de 2 milliards dans le monde!",no,NO
Elles portent le voile parce qu'elle sont libre de le porter.,no,NO
Nous sommes déjà dans nôtres chère pays français de confession musulman.,no,NO
"L'islamophobie n'est pas une opinion, c'est un délit.",no,NO
Cela sous entend que je suis venu de qq part or je suis née ici.,no,NO
J'ai meme entendu dire par NKM qu'ils seraient meme kouffaristes.,no,NO
Accepte moi avec mon foulard.,no,NO
Beaucoup de femmes voilées sont cultivées et font ce choix contre l'avis de leurs maris ou famille.,no,NO
"Je suis musulmane et aucun de ces adjectifs ne me représente, donc, non.",no,NO
L'islamophobie est un délit tout comme toute forme de racisme.,no,NO
"Vous n'avez pas vu des femmes politiques, des sportives, des journalistes?",no,NO
"L'histoire des juifs prouve le contraire. Ce sont les musulmans qui ont assuré leur protection quand des ""catholiques"" les pourchassaient et voulaient les exterminer.",no,NO
De quel Pays parlez-vous? Où souhaitez-vous les déporter? En Allemagne? Ou peut être à Drancy? A vous lire.,no,NO
En France car ils ont peut de la différence de l'autre depuis toujours. Historiquement prouvé.,no,NO
Le choix de la façon de s'habiller est une liberté personnelle et ne doit aucunement être source de discrimination.,no,NO
"Djihadiste, pianiste cycliste aussi mdrrr (Samia orosmane)",no,NO
Faudrait faire la différence entre choix et enfermées.,no,NO
Vous habitez sur quelle planète?,no,NO
Le voile symbolise l'acte de prier et est commun à toutes les religions.,no,NO
Pour quoi faire?,no,NO
"De même que les policiers le sont, obligés de porter leurs casques!",no,NO
Nous déplorons les attentats et la terreur qui en découlent. Nous déplorons toutes violences! Nous constestons tous amalgames entre musulmans et terroristes.,no,NO
"La femme voilée comme n'importe quel être humain est libre de protéger son corps comme elle le souhaite, elle n'a pas envie de plaire et encore moins de séduire pour pouvoir exister, elle veut être en paix avec sa conscience.",no,NO
Les femmes ont gagné plus de droit dans l'islam que dans n'importes autres religion.,no,NO
Des preuves? Il n'y en a pas. L'islam à été plutôt une source de lumière pour la renaissance de l'Europe comme l'attestent tous les travaux. L'islam n'a jamais pratiqué l'inquisition comme en atteste la coexistence intelligente entre les religions en Espagne musulmane.,no,NO
"Il y a même beaucoup de grandes chefs de entreprises et de grands diplômées,je pour en citer quelques unes(si cela vous intéresse bien sûr).",no,NO
Les musulmans ne sont pas un problème. Ils cherchent leur place dans la société et n inspirent qu a vivre en paix mais ne souhaite pas vivre caché où être assimilé. Nous sommes tous une force pour notre société.,no,NO
"Le voile est un accessoire qui permettent aux femmes d être reconnue en tant que personne et de ne pas être vue seulement par son enveloppe. C est une protection qui se relève important au vue desormais des scandales sexuelles qui ressortent aujourd hui avec les balances ""ton porc"".",no,NO
Pourquoi dans de haine pour une communauté qui ne demandent juste d'être en paix :(.,no,NO
Les musulmans veulent rendre toute la viande francaise halal.,yes,NO
"Et donc, la meilleure solution pour les sortir de cette soumission serait de les culpabiliser dans l'espace public de manière systématique et quoi qu'elles veuillent faire, de les insulter en permanence en niant leur intégration et leur volonté d'aspirer à une vie décente? Drôle de projet d'inclusion, et de manière de sortir quelqu'un de sa soumission.",no,NO
En politique absent!,no,NO
"Le voile islamique est discret, celles qui le portent le sont bien souvent, et portent en elles un message de tolérance, apaisé.",no,NO
Apportez vos sources que nous vous les expliquions un à un.,no,NO
Et un troisième non pour les haineux.,no,NO
"En fin de compte, les musulmans veulent soit nous convertir soit nous tuer.",yes,NO
Beaucoup enlevé leur voile pour bosser.,no,NO
Les musulmans sont dans tous les pays.,no,NO
"Faux, la majorité de musulmans respecte les valeurs républicaines.",no,NO
Le terrorisme est contraire à l'islam qui ne tolère que les guerres défensives et respectant les civils.,no,NO
"L'islam est religion de paix et de tolérance. Cela a fait ses preuves plusieurs fois dans l'histoire lorsque cette religion a été bien comprise et bien appliquée, sans intervention de l'intérêt personnel des humains.",no,NO
"Les femmes voilées ne sont soumises qu'a leur Seigneur, Créateur de toute chose.",no,NO
"La terre EST à Dieu, pas à vous",no,NO
Trop d'imagination.,no,NO
Il ne vous est pas demander d'aimer les femmes musulmanes mais de les respecter et de ne pas les discriminer. Merci.,no,NO
"Si tous Les musulmans partaient il n'y aurait plus d'économie en France, qui paient encore les retraites?",no,NO
Pour une devoir en 1ère pourriez vous me communiquer vos données avec les sources?merci bien à vous.,no,NO
Pas du tout combien de femme voilees travailler beaucoup.,no,NO
Mise en danger de la vie des musulmans.,no,NO
"Tu connais tout les musulmans, ça doit en faire du monde.",no,NO
"Comme le port de tous les autres signes religieux (croix ou kippa par exemple), le port du voile est garantie par la laïcité.",no,NO
Le probleme vient des islamophobes que l'on entend trop et dont les medias donne trop d'écho.,no,NO
Je peux aussi dire étranger retourne dans ton pays aussi.,no,NO
Ne les empêcher pas de travailler et d'étudier alors.,no,NO
Les femmes d'autres religions se voilent sans qu'on les traitent de femmes soumises.,no,NO
Les projections des démographes ne confirment pas cette crainte.,no,NO
"Tout comme vous, les femmes voilées sont dotées du libre arbitre. Le port ou non du voile est une décision personnelle.",no,NO
Quid des sog'es Dans les autres religions?,no,NO
"Tous les terroristes connus n'avaient jusqu'alors aucune pratique de l'islam, leur profil est connu de tous!",no,NO
La seul réponse des bêtes est la haine.,no,NO
"A l heure actuelle , le seul terrorisme est le terrorisme d etat. Je ne citerai pas la grande puissance mondiale qui s est octroyé le droit de vie et de mort sur la planéte entiere ou encore certains états voyoux assassins coloniaix proxhe orientaux.",no,NO
L'islam est une maladie qui doit être éradiquée.,yes,NO
En islam les femmes sont libres comme les autres.,no,NO
Be muslim and keep calm ;-),no,NO
C'est que la propagande de masse fonctionne bien.,no,NO
(désolé pour cette réponse) L O L.,no,NO
Certaines femmes travaillent. D'autres non. Les femmes voilées sont des femmes. Certaines travaillent. D'autres non.,no,NO
N'hésitez pas à consulter un ophtalmologiste si vous voyez des choses qui n'existent pas.,no,NO
Encore une ânerie.,no,NO
"Les femmes voilées sont respectables , vos propos non.",no,NO
"Avec une telle fausse affirmation, on ne peut sûrement pas faire confiance à votre jugement! Cette façon d'essentialiser ne convaincra personne.",no,NO
Les strings ne vous agressent pas?,no,NO
Les musulmans profitent du système français.,yes,NO
C'est ce que les medias veulent faire penser.,no,NO
C'est surtout un débat médiatisé.,no,NO
Non puisque vous en voulez pas.,no,NO
Je ne comprend pas ce terme.,no,NO
Elles ne sont soumises que à Dieu.,no,NO
Non car Notre seigneur n'oblige personne à faire quoi que ce soit c'est notre volonté.,no,NO
Ce n'est pas l'Islam qui s'est imposé dans les sphères politiques mais bien la volonté des êtres humains sans scrupules de montrer cette religion et ces pratiquants dû doigts.,no,NO
Je serais sans doute loin si c était vrai.,no,NO
Les gens oublient votent que nos pères ont construit la France qui été détruit pendant la seconde guerre. Quel ingratitude.,no,NO
"Plus de 1400 ans que l'Islam existe, donc plus de 1400 ans que l'Islam est politique.",no,NO
"Ensuite, je peux dire que ""tous les Allemands sont des nazis."".",no,NO
Il faut se renseigner avant d'affirmer quoi que ce soit.,no,NO
"Mon pays est la France, mais j'y songe!",no,NO
"Honnêtement, ce genre de commentaire ne mérite même pas de réponse.",no,NO
"Pourquoi la soumission est-elle désapprouvée quand elle est liée à la religion? Dans toutes les religions, les gens se soumettent à leur Dieu.",no,NO
"Elles sont de plus en plus nombreuses,cela doit leur plaire.",no,NO
"Ca n a aucun sens de dire que les musulmans sont tous des terroristes. C est faire un amalgame , les musulmans sont des êtres humains comme les autres, on ne peut pas mettre tout le monde dans le même sens. Nous avons tous nos particularites, nous ne sommes pas un groupe uniforme, nous avons des parcours des situations différentes des aspirations differentes.",no,NO
Je vous invite à vous intéresser à l'histoire de l'indonésie.,no,NO
Ces gens qui comettent ces actes sont des personnes désorientées.,no,NO
Regarde ailleurs ?.,no,NO
On peut être musulman et être français.,no,NO
L'oppression et la stigmatisation ne sont pas des moyens libérateurs si soumission il y avait.,no,NO
Vous parlez au nom des femmes dont les droits sont bafoués c'est très bien. Qu'en est-il des femmes qui adopte le choix de le porter?,no,NO
C'est raciste.,no,NO
L'islam prône la paix et l'amour.,no,NO
En 2030 en France 10% de la population en France sera musulmane. Soit une majorité écrasante ;-),no,NO
"Les femmes portent des pantalons si elles le veulent, les hommes portent des jupes s'ils le souhaite. Où est le problème?",no,NO
Je suis voilée et je travaille.,no,NO
Un musulman qui fait cela n'a rien compris à sa religion.,no,NO
"L'islam n'est pas une maladie. C'est une religion, et chacun est libre de la pratiquer ou non.",no,NO
La preuve y en a dans la rue.,no,NO
Dans votre pays? Ou ça en musulmanie?,no,NO
Ils le font. Mon voisin Jean Dupont (un Musulman) est rentré en Ardèche récemment.,no,NO
Sur quel fait vous vous appuyez pour affirmer cela?,no,NO
Mon voile est personnelle et reflète mes seules intimes convictions.,no,NO
Si cela est une agression je te conseille de vivre dans une grotte parce qu'il y en aura de tout temps des femmes voilées.,no,NO
Mon passeport et ma carte d'identité sont formels : j'y suis déjà.,no,NO
Ma place et mon monde c'est la planète terre.,no,NO
Le terrorisme religieux existe dans toutes les religions et cela reste infiniment minoritaire.,no,NO
Discours de haine. Pas d'amalgames. Le terrorisme n'est pas lié à une religion ou à une race.,no,NO
Les musulmans sont des travailleurs et n'ont des voleurs.,no,NO
Ça n'a rien à voir avec la politique.,no,NO
Une femme qui décide de porter le voile à effectuer tt un cheminement spirituel de ce fait elle a choisit de le porter par chx perso!,no,NO
"L'islam veut dire la paix, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,NO
Les femmes voilées travaillent quand elles le souhaitent.,no,NO
Commence par la folie dont tu es atteint.,no,NO
Si il est très compatible même.,no,NO
La démonstration ou les démonstrations il y a un s en trop et des lacunes en culture générale.,no,NO
Mensonge.,no,NO
Amalgame islam et musulmans.,no,NO
As t'on déjà vu une femme voilé à l'Assemblée Nationale ?,no,NO
C'est un mythe qui est répandu dans les milieux identitaires rassurez vous.,no,NO
"Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.",yes,NO
"L'islam ne connaît pas la guerre, l'islam est tout le contraire de la guerre, ce n'est que de l'amour et paix.",no,NO
L'islam est une religion qui invite au dialogue et le respect d'autrui.,no,NO
Si c'était le cas Sa serais un grand bordel en France.,no,NO
Les femmes n'ont pas besoin de vous pour vous exprimer à leur place.,no,NO
Pas du tous c'est comme dire que ce lui qui porte une kippa et politique.,no,NO
Avez vous étudiez l'islam?,no,NO
En quoi est-ce une soumission de cacher ses atours?,no,NO
Vive la République et vive La France! Fière d'être française de confession musulmane.,no,NO
"Etre musulman est une spiritualite, l esprit est omniprésent.",no,NO
Diviser pour mieux régner!,no,NO
Je n'ai jamais vu une femme voilée invitée sur un plateau tv pour lui demander son avis.,no,NO
"Alors que c'est bien connu, le christianisme a été créé en même temps dans tous les pays du monde où il est religion majoritaire.",no,NO
Ces que tu comprend pas le sens de cette tenu.,no,NO
Ah bon? Et pourquoi donc ne trouvons nous pas de femmes voilées en politique?,no,NO
Je ne suis plus français ?,no,NO
"Je ne connais pas de parti religieux en France, de quoi on parle? De femmes françaises?",no,NO
(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.,yes,NO
Les musulmans sont tous violents.,yes,NO
Les musulmanes ne veulent pas interdire le blasphème.,no,NO
"Existe il des statistiques concernant les auteurs des actes violents commis contre les femmes, et qui permettent de se prononcer ainsi.",no,NO
Je travaille c est faux.,no,NO
Elles sont libres de le faire.,no,NO
"Vous ne connaissez rien à cette religion, ni à ses pratiquants.",no,NO
C'est une pensée de personne non sensée.,no,NO
L'islam est une religion de paix et d'amour.,no,NO
C'est l'ignorance qui vous fait dire cette phrase.,no,NO
Il n'y a que lors des croisades et les colonisations que les peuples ont convertie de force les gens. L'islam a toujours respecté la religion des autres.,no,NO
"C'est la peur qui parle. Et certaines figures politiques savent utiliser cette peur et l'augmenter. L'islam est une religion de paix, rien ne va venir vous envahir si ce n'est vos peurs.",no,NO
"La parole des femmes voilées est trop souvent confisquée, les médias et les politiques n'ont de cesse de parler à leurs places, elles sont les premières concernés donnant leurs la parole.",no,NO
Et le voile chretien? Fait-il l'apologie du ku kux klan?,no,NO
Certaine culture sectaire prône la femme à la maison: cela n'est pas en rapport avec l'islam.,no,NO
Tolérance 0 en France.,no,NO
"C'est faux, ils le font d'eux même car ils savent le bienfait que C'est.",no,NO
"La dernière fois qu'un dirigeant s'est montré aussi catégorique à l'égard d'une minorité de son pays, il a tenté de les exterminer physiquement.",no,NO
"Vous ne le savez peut-être pas mais l'islam est une religion, pas une nationalité.",no,NO
Des musulmans sont plus chez eux que n'importe quel citoyen.,no,NO
"Je pense que si c'était le cas, nous n'aurions pas la chance de le dire.",no,NO
C'est un choix de travailler.,no,NO
Alors laissez nous tranquille.,no,NO
Enfin on reconnaît les musulmans en france.,no,NO
Si les musulmans était tous des terroriste la France serais un terrain guerre.,no,NO
Les femmes voilées sont actives.,no,NO
Donc un converti apprend à détester ses proches?,no,NO
Le jeune est une démarche personnelle.,no,NO
